frag_6349	-22.45 -16.66 -17.72
frag_3909	-0.28 3.16 2.27
frag_2516	-4.24 -3.93 -3.48
frag_4423	6.05 2.42 5.19
frag_4791	18.13 18.61 16.74
frag_4440	-7.77 -7.97 -7.26
frag_2358	-8.77 -6.76 -7.00
frag_1987	30.98 29.97 27.62
frag_2815	23.25 13.56 15.43
frag_3887	-29.43 -29.77 -29.73
frag_5927	-17.46 -14.83 -14.77
frag_6980	-29.77 -29.10 -28.40
frag_0305	16.28 20.43 19.39
frag_0483	3.34 3.86 3.55
frag_6108	-42.24 -39.28 -37.79
frag_2456	2.73 -2.23 -0.13
frag_2685	15.31 18.12 18.75
frag_1455	51.49 48.45 53.19
frag_1420	10.90 10.12 10.49
frag_1618	12.02 7.69 8.06
frag_2775	8.22 5.89 5.90
frag_4677	-26.73 -27.55 -26.15
frag_3820	0.42 0.54 0.90
frag_6616	-19.67 -19.20 -19.01
frag_3249	-33.14 -37.96 -36.55
frag_1488	-8.68 -9.39 -10.50
frag_2190	-32.36 -32.50 -31.46
frag_1470	-9.47 -7.10 -9.23
frag_3599	-7.67 -8.34 -8.36
frag_2960	37.98 40.43 41.75
frag_2464	6.33 3.06 5.24
frag_4680	20.47 18.14 14.41
frag_0928	2.55 9.00 6.52
frag_3038	-24.50 -21.37 -21.80
frag_3858	6.82 2.48 3.77
frag_6547	23.96 25.09 25.00
frag_0640	-10.70 -4.68 -6.22
frag_6897	-4.28 -7.42 -7.26
frag_0791	-1.81 -0.51 -1.18
frag_4230	9.24 14.99 13.17
frag_5325	13.24 15.52 14.59
frag_4400	-10.44 -11.31 -10.91
frag_6530	-28.12 -27.62 -27.53
frag_0371	37.88 36.47 34.26
frag_5630	20.57 19.58 17.44
frag_5546	-31.72 -27.89 -27.32
frag_4015	-2.94 1.00 -0.89
frag_5860	13.12 14.39 11.29
frag_2180	-32.30 -33.07 -31.87
frag_5932	19.96 22.33 22.72
frag_5099	12.64 14.44 16.09
frag_1259	-7.00 -10.43 -9.20
frag_3143	0.61 -4.34 -3.70
frag_0685	-8.30 -3.89 -5.05
frag_3164	-25.11 -28.66 -25.71
frag_0888	1.38 0.98 2.51
frag_3372	-35.95 -33.33 -34.08
frag_0764	-11.67 -14.94 -13.89
frag_2879	36.54 38.33 38.61
frag_6700	17.86 20.34 20.08
frag_3949	5.01 2.59 4.92
frag_5116	-36.54 -33.67 -32.82
frag_5109	31.74 35.34 30.08
frag_3168	4.65 -3.17 -1.81
frag_6432	8.91 10.01 8.41
frag_6737	-21.92 -17.36 -16.82
frag_3834	-11.21 -12.94 -11.70
frag_0021	6.01 13.30 9.66
frag_0660	35.59 32.40 33.23
frag_5943	-20.47 -16.87 -16.56
frag_7123	-4.52 1.09 -1.11
frag_1502	-9.61 -4.82 -7.52
frag_7183	-37.02 -39.45 -39.27
frag_3857	-3.71 -5.30 -4.97
frag_3653	12.62 16.92 17.05
frag_1317	-11.36 -10.39 -12.14
frag_2329	36.67 41.34 39.44
frag_3378	26.40 22.35 23.46
frag_6519	-34.47 -34.58 -32.53
frag_4640	-25.54 -29.92 -25.30
frag_5015	-38.12 -34.32 -34.06
frag_1452	10.44 14.36 13.70
frag_5549	27.79 25.95 22.99
frag_5002	48.99 46.59 44.05
frag_6272	-31.01 -24.29 -24.19
frag_4269	20.31 9.95 12.04
frag_6023	47.37 48.15 45.82
frag_0878	-4.72 0.05 -1.04
frag_4007	-1.55 3.61 0.99
frag_0354	6.86 4.06 5.87
frag_0967	1.68 -6.24 -5.42
frag_2667	12.67 11.73 13.27
frag_1084	2.30 5.01 4.96
frag_4476	42.80 44.23 45.66
frag_4880	20.41 19.25 16.34
frag_1075	22.80 25.74 24.60
frag_5501	1.01 5.75 5.14
frag_6672	-8.75 -8.57 -9.19
frag_1142	-22.95 -20.70 -19.41
frag_4507	11.72 14.02 14.32
frag_3507	-7.50 -3.43 -4.87
frag_7139	-22.49 -21.78 -20.86
frag_6691	10.94 10.40 10.88
frag_1994	-20.35 -29.15 -24.67
frag_0579	19.69 23.35 23.45
frag_6065	6.72 5.31 7.46
frag_3618	-0.26 1.12 -0.46
frag_4363	37.98 37.86 38.10
frag_2569	-0.33 3.38 1.66
frag_0430	-21.35 -16.36 -17.37
frag_3525	-7.51 -6.70 -7.47
frag_2333	1.32 1.22 1.52
frag_6226	13.15 13.12 13.33
frag_3324	-1.08 -0.02 -1.12
frag_3309	-1.22 -7.85 -6.46
frag_6849	29.71 29.86 24.78
frag_3757	3.33 2.09 2.62
frag_1085	-14.67 -9.58 -9.58
frag_6224	-22.86 -25.11 -23.42
frag_5615	-17.97 -18.10 -16.50
frag_2556	7.62 7.62 6.03
frag_0111	-23.77 -21.86 -21.15
frag_0370	13.62 14.54 14.17
frag_7199	45.81 43.16 44.84
frag_2352	3.45 0.47 2.14
frag_2806	3.28 -0.38 0.33
frag_2759	-11.55 -9.10 -9.45
frag_5931	-20.32 -17.85 -17.49
frag_2524	15.58 13.96 14.86
frag_6201	-33.55 -39.66 -37.04
frag_5049	-26.54 -23.20 -23.47
frag_4908	-30.31 -35.52 -32.80
frag_4224	-17.30 -12.45 -13.37
frag_5460	15.03 17.67 16.61
frag_1144	13.05 14.86 14.46
frag_4365	33.22 31.28 33.93
frag_4936	31.02 20.50 22.54
frag_0522	-6.95 -2.80 -3.10
frag_6234	12.90 11.36 13.53
frag_4973	4.29 -0.41 2.07
frag_4977	3.04 -3.04 -0.13
frag_1188	-4.13 -15.08 -12.28
frag_3736	2.75 7.21 4.38
frag_4636	-45.17 -43.22 -42.18
frag_2167	-5.56 -5.97 -6.56
frag_5792	-15.05 -13.06 -12.38
frag_6573	-17.16 -15.23 -14.95
frag_0485	-0.74 6.84 4.45
frag_3015	36.34 38.06 38.16
frag_4142	18.04 18.61 18.68
frag_5725	-25.89 -28.50 -26.97
frag_3386	5.16 -2.46 -0.95
frag_1242	16.93 5.21 7.19
frag_5225	14.14 17.84 17.90
frag_3322	4.46 0.40 2.80
frag_1946	4.45 2.61 2.69
frag_4704	-16.37 -15.64 -15.00
frag_0191	-23.35 -20.02 -19.21
frag_0503	11.40 10.47 11.13
frag_1158	-30.89 -29.89 -30.84
frag_5211	-28.14 -27.20 -26.31
frag_3034	4.69 9.51 9.74
frag_6572	-27.60 -22.87 -23.84
frag_4299	-15.21 -18.24 -17.22
frag_4987	15.93 8.56 10.20
frag_0044	0.12 2.37 2.71
frag_1814	-9.58 -10.70 -9.61
frag_6923	-27.20 -27.52 -27.24
frag_2335	8.12 11.10 7.03
frag_4114	-7.26 -5.90 -6.86
frag_5047	-26.82 -21.92 -22.39
frag_1684	-5.19 -11.33 -9.27
frag_4189	0.03 4.23 2.44
frag_5888	20.29 21.93 21.02
frag_3695	-11.66 -13.97 -13.17
frag_5185	-3.86 -1.37 -1.88
frag_6910	-29.97 -27.99 -27.54
frag_6306	-30.36 -29.53 -27.61
frag_3491	-17.75 -18.11 -18.97
frag_2044	32.47 33.05 34.37
frag_4149	-1.82 -0.96 -1.80
frag_0445	-2.42 2.44 1.23
frag_1932	5.80 5.37 6.58
frag_6188	-8.82 -7.79 -7.47
frag_6660	13.39 10.12 12.23
frag_4337	-21.63 -21.89 -21.92
frag_4514	8.98 10.82 11.40
frag_1080	7.09 11.55 10.44
frag_0729	15.16 14.87 14.21
frag_2560	8.66 14.42 14.19
frag_1870	29.50 29.90 30.79
frag_4688	-7.22 -7.96 -8.27
frag_1806	4.02 -1.10 1.04
frag_5307	11.43 12.27 9.18
frag_0056	-27.50 -22.80 -21.58
frag_0716	5.43 6.08 5.46
frag_7210	-41.83 -26.47 -29.66
frag_6221	11.23 8.60 10.41
frag_5697	-8.06 -1.99 -3.84
frag_2812	16.18 7.31 9.12
frag_3179	-0.91 -7.02 -4.62
frag_6448	41.03 41.93 41.19
frag_6414	-12.03 -12.90 -10.82
frag_2627	11.77 10.29 11.96
frag_3738	19.56 21.45 21.51
frag_4795	24.49 23.52 19.27
frag_4171	-1.58 -0.12 -1.45
frag_0877	-9.14 -4.77 -5.75
frag_4417	-4.58 -0.42 -1.00
frag_1854	-31.62 -37.87 -33.28
frag_2930	-5.03 -1.68 -2.17
frag_0487	-6.73 -1.86 -3.14
frag_2688	53.48 56.60 57.03
frag_5789	3.61 4.53 4.42
frag_1064	1.74 1.05 1.72
frag_5250	-23.83 -23.06 -20.93
frag_2762	17.88 23.54 23.02
frag_1456	1.68 2.29 3.37
frag_5820	-24.61 -18.69 -18.30
frag_5510	-13.08 -7.08 -7.50
frag_3904	-0.00 6.23 3.78
frag_5148	-11.40 -9.63 -10.16
frag_0349	9.80 9.98 7.80
frag_4863	3.45 -0.01 -0.59
frag_3277	-17.24 -19.56 -19.27
frag_0927	53.13 55.48 56.32
frag_4100	8.54 6.33 7.29
frag_2624	13.83 15.88 15.47
frag_1662	15.37 9.66 9.89
frag_6650	1.79 -0.19 -3.19
frag_0276	15.95 18.59 18.03
frag_4740	13.86 12.95 11.47
frag_6371	-6.53 -3.14 -2.31
frag_4353	-15.99 -16.99 -16.27
frag_4358	-29.51 -27.44 -27.45
frag_1895	-9.35 -11.57 -11.57
frag_5700	-4.12 -6.45 -5.60
frag_3258	-26.54 -31.98 -29.44
frag_5787	21.99 21.11 20.25
frag_1077	4.71 9.20 8.85
frag_5360	-38.31 -34.89 -33.02
frag_2642	-21.27 -19.40 -19.14
frag_5025	38.81 40.05 38.12
frag_1153	-23.94 -23.81 -24.55
frag_1570	38.88 29.71 29.89
frag_5821	23.04 20.33 20.55
frag_0774	-3.17 -1.80 -2.13
frag_6992	-27.96 -29.28 -29.64
frag_1563	19.05 5.28 10.11
frag_6397	15.97 14.83 18.76
frag_5814	-47.82 -47.13 -45.74
frag_1982	-35.47 -40.18 -36.35
frag_0840	-9.42 -11.54 -10.13
frag_6009	29.73 31.61 27.99
frag_6204	-7.23 -16.81 -15.34
frag_0773	-0.91 2.05 0.95
frag_0657	-2.05 1.48 0.52
frag_0607	15.25 16.56 16.58
frag_6563	-6.36 -6.47 -5.05
frag_6943	-29.60 -30.37 -29.78
frag_3296	-12.32 -11.70 -12.04
frag_2550	24.18 24.76 23.86
frag_4357	-10.73 -9.57 -10.52
frag_5101	-32.00 -31.86 -31.27
frag_1454	29.93 32.00 33.45
frag_0837	-31.13 -28.82 -29.48
frag_2849	-6.87 -4.29 -6.02
frag_1983	-30.97 -33.27 -31.03
frag_3875	-9.69 -11.45 -11.74
frag_0725	9.74 8.41 8.90
frag_0043	18.34 18.40 18.70
frag_0050	14.17 20.23 18.08
frag_4104	15.15 14.84 15.92
frag_2902	-9.53 -9.84 -9.78
frag_4162	10.51 16.72 13.10
frag_0196	-25.07 -20.78 -20.06
frag_4733	-24.02 -30.65 -25.71
frag_5150	-5.26 -7.07 -5.92
frag_2972	19.83 26.90 25.77
frag_3120	-0.78 -1.64 -2.58
frag_4551	44.95 33.14 35.09
frag_5435	37.44 36.91 34.30
frag_6808	-7.79 -6.56 -6.59
frag_2570	-29.90 -24.66 -24.43
frag_3687	7.60 10.78 11.99
frag_5519	28.42 29.32 26.33
frag_3110	2.49 5.52 3.60
frag_5692	-11.17 -12.63 -12.54
frag_2016	-24.74 -23.05 -23.12
frag_5395	-32.89 -31.63 -30.66
frag_1846	-13.47 -9.62 -11.33
frag_3592	7.74 13.04 11.67
frag_6905	15.84 11.94 10.26
frag_5803	-33.40 -27.31 -27.94
frag_5462	-4.41 -3.63 -4.13
frag_6687	17.40 14.91 12.99
frag_6596	-40.98 -41.01 -40.26
frag_4921	16.47 13.39 9.81
frag_0343	3.37 3.37 1.83
frag_6075	12.68 6.56 7.95
frag_3990	-9.63 -9.96 -10.25
frag_4572	35.83 33.32 34.11
frag_7017	-28.90 -27.38 -29.29
frag_3166	4.12 0.79 3.16
frag_2178	-0.11 0.75 2.06
frag_0089	-5.30 -4.22 -3.93
frag_2322	9.84 14.07 9.11
frag_4279	4.54 2.37 4.29
frag_6818	1.00 1.87 1.13
frag_2305	-13.59 -12.13 -12.32
frag_1269	-14.83 -13.59 -15.39
frag_1575	-14.72 -12.50 -13.18
frag_4750	-4.20 -13.95 -12.54
frag_0264	-1.44 6.07 1.86
frag_4724	-39.71 -35.38 -35.56
frag_6487	-8.20 -10.35 -9.67
frag_6840	37.00 33.00 32.50
frag_4537	-3.75 -1.34 -0.71
frag_4741	-5.84 -9.39 -9.31
frag_2603	-11.83 -14.97 -14.47
frag_4154	-2.09 2.68 0.30
frag_4606	10.09 6.57 6.77
frag_1031	-6.59 -8.54 -7.39
frag_7091	50.25 48.69 50.86
frag_6829	11.63 11.02 9.17
frag_3269	-44.49 -42.99 -42.59
frag_1857	-28.47 -32.65 -27.85
frag_2251	3.32 6.44 6.30
frag_3455	-16.85 -18.50 -18.27
frag_0601	-19.17 -13.80 -14.64
frag_1493	8.03 7.01 7.90
frag_3642	-14.31 -21.10 -19.66
frag_3663	-6.71 -3.00 -2.56
frag_6648	-21.18 -24.48 -22.40
frag_6366	-13.10 -10.87 -11.24
frag_2729	24.94 31.18 31.51
frag_5311	8.12 10.73 9.52
frag_3134	-2.54 1.36 -1.48
frag_1685	1.67 -1.28 -0.72
frag_6010	22.67 21.54 20.86
frag_2598	3.44 -0.68 1.20
frag_1886	-3.67 -5.94 -5.49
frag_6194	-2.87 -15.64 -12.79
frag_4119	-2.59 0.37 -0.25
frag_2189	-13.26 -17.65 -16.67
frag_1754	-29.09 -28.08 -27.40
frag_4273	2.81 -3.91 -3.19
frag_4773	7.73 4.92 5.56
frag_2353	1.84 2.46 2.52
frag_5703	24.47 29.28 29.99
frag_2222	32.50 32.33 31.46
frag_3146	25.58 17.07 17.45
frag_7098	-16.51 -14.57 -15.34
frag_0432	-21.04 -17.62 -18.30
frag_2778	-27.67 -22.21 -20.38
frag_3548	0.46 -1.56 -1.76
frag_4709	5.07 1.10 1.91
frag_6379	-6.88 -2.12 -0.80
frag_1189	-8.00 -15.14 -12.60
frag_6074	46.67 46.63 44.05
frag_4394	-17.83 -18.00 -18.87
frag_3578	6.05 1.85 2.74
frag_4013	-7.18 -4.99 -6.00
frag_5292	-20.75 -17.01 -17.18
frag_7185	95.01 85.42 87.41
frag_0964	9.24 6.48 7.53
frag_1437	29.20 28.14 30.65
frag_3006	-4.59 -2.50 -1.13
frag_5367	-16.77 -13.15 -14.54
frag_6390	-16.91 -14.91 -13.07
frag_7082	-5.32 -0.22 -3.83
frag_4935	5.95 -1.18 -1.73
frag_3458	5.03 -0.65 2.63
frag_5930	-2.19 -2.36 -2.18
frag_2785	26.24 25.12 23.26
frag_2735	50.91 50.87 49.20
frag_0412	36.07 37.96 38.52
frag_1608	-0.29 -1.65 -2.01
frag_3238	-19.93 -21.66 -21.08
frag_2746	6.32 9.34 7.92
frag_4125	5.00 7.20 5.73
frag_6667	-2.19 -3.03 -0.98
frag_2381	-0.70 -1.72 -1.89
frag_5922	-15.54 -12.19 -12.66
frag_6630	2.09 -10.04 -8.21
frag_5387	-4.19 -5.14 -5.37
frag_0907	-1.42 -0.26 -0.57
frag_5601	7.20 4.39 5.05
frag_0026	14.60 19.38 19.59
frag_2883	-0.20 -5.05 -3.63
frag_6732	2.73 4.48 6.09
frag_0333	-14.37 -15.12 -14.75
frag_0230	0.49 -3.04 -1.41
frag_3541	3.55 -0.26 1.72
frag_0587	12.88 15.11 15.01
frag_2051	26.37 28.71 29.21
frag_4420	-21.09 -20.47 -20.76
frag_6803	19.41 20.61 20.34
frag_6266	-1.76 -2.47 -2.61
frag_2860	-14.61 -14.70 -14.96
frag_6749	-2.60 -6.26 -4.80
frag_0541	-24.99 -28.57 -25.24
frag_4555	35.28 31.36 29.27
frag_6148	-9.98 -7.81 -8.45
frag_4322	-17.61 -21.04 -19.15
frag_6348	-29.55 -23.84 -23.92
frag_7144	-44.37 -44.36 -43.50
frag_4147	22.03 25.23 24.76
frag_2179	-8.81 -11.49 -10.81
frag_0931	24.27 27.41 26.94
frag_4801	27.22 23.18 24.54
frag_1604	28.35 26.35 27.51
frag_1670	0.58 -2.13 -1.70
frag_4573	16.69 14.86 15.12
frag_6144	10.98 8.01 10.73
frag_7207	70.70 65.43 69.41
frag_1516	-10.42 -7.86 -9.64
frag_2988	-23.47 -19.13 -19.45
frag_5207	14.95 12.88 12.48
frag_3586	29.96 29.58 30.95
frag_6577	-16.69 -23.20 -17.84
frag_0138	-0.12 5.31 3.65
frag_5337	-1.93 -3.48 -3.55
frag_1069	8.69 13.75 13.06
frag_2538	15.66 14.48 13.00
frag_3828	-21.71 -24.94 -24.09
frag_5119	-10.01 -6.42 -7.20
frag_1953	14.49 16.44 16.44
frag_1545	-19.46 -26.74 -24.67
frag_2697	19.90 22.10 22.38
frag_2764	14.45 13.18 11.31
frag_6997	1.43 -0.43 0.11
frag_5861	23.06 24.44 20.17
frag_0586	45.16 46.83 45.50
frag_1794	20.53 15.01 17.20
frag_6416	-5.56 -3.58 -1.18
frag_3522	3.89 3.30 3.34
frag_3958	4.16 -0.78 0.93
frag_1040	0.46 5.20 4.94
frag_3342	-11.18 -13.63 -12.88
frag_3254	4.61 6.46 4.42
frag_4311	-5.14 -11.45 -8.60
frag_7201	48.22 46.90 48.06
frag_2943	4.38 3.50 4.89
frag_1996	18.17 21.16 18.85
frag_2983	-34.08 -30.53 -30.62
frag_0390	12.63 13.27 13.27
frag_2537	-8.98 -3.38 -4.67
frag_2229	-16.63 -14.32 -15.16
frag_1193	-12.23 -19.03 -16.37
frag_4066	-22.85 -16.33 -19.24
frag_0299	26.56 28.48 30.98
frag_1257	-0.16 -1.41 -2.21
frag_4235	2.73 4.54 4.00
frag_6099	-0.55 1.58 -0.26
frag_5052	-8.65 -15.30 -13.45
frag_5812	-33.55 -31.80 -30.43
frag_0677	-4.34 -1.34 -3.68
frag_3933	-14.31 -17.18 -15.70
frag_5631	22.15 22.73 20.61
frag_1401	7.98 13.56 12.65
frag_6607	0.07 -0.93 0.70
frag_3173	-0.02 -3.33 -2.08
frag_6801	7.39 8.88 8.95
frag_1961	-16.78 -22.56 -19.78
frag_4199	-4.89 -1.14 -2.74
frag_0826	-3.55 -2.65 -3.34
frag_1323	6.32 7.32 7.17
frag_5459	10.60 8.23 9.59
frag_1387	-12.63 -9.92 -11.71
frag_0095	17.71 17.80 18.21
frag_2003	2.48 3.48 3.35
frag_3360	-1.92 2.31 0.29
frag_1588	21.10 16.15 16.18
frag_0646	35.36 28.50 28.38
frag_2703	13.31 18.39 18.70
frag_2067	10.03 11.78 10.99
frag_6750	1.85 1.25 3.04
frag_3074	2.84 0.18 1.44
frag_6873	18.06 20.10 18.03
frag_6124	11.97 11.17 13.56
frag_0041	29.89 35.17 35.03
frag_6360	-0.25 -0.22 0.60
frag_6896	31.67 31.32 31.94
frag_6926	-38.02 -35.05 -35.20
frag_5078	-25.35 -23.02 -23.95
frag_4541	-1.82 -2.02 -1.38
frag_4974	-6.02 -5.49 -5.92
frag_5376	-31.90 -28.12 -27.67
frag_6671	12.68 11.85 12.88
frag_1232	-9.25 -12.64 -11.56
frag_4599	27.80 16.72 20.39
frag_0825	3.93 7.37 7.27
frag_1769	-22.23 -24.51 -24.20
frag_2908	-23.41 -27.49 -23.06
frag_4760	-8.14 -8.70 -8.21
frag_3815	-18.45 -21.14 -20.48
frag_6937	-21.98 -24.16 -23.99
frag_0176	6.98 6.07 6.87
frag_2506	-4.94 -7.37 -6.42
frag_6846	32.00 29.06 27.79
frag_0109	-3.63 -2.93 -2.56
frag_1001	45.09 44.07 42.59
frag_6353	-7.24 -4.27 -5.33
frag_3323	-4.64 -6.56 -4.71
frag_2987	-2.08 1.20 3.26
frag_7105	-22.25 -20.02 -21.45
frag_1207	-2.88 -8.22 -6.33
frag_0975	13.83 12.44 13.36
frag_0352	-13.85 -13.97 -11.95
frag_3802	-19.05 -17.18 -18.05
frag_5384	0.36 3.80 3.97
frag_3135	-3.73 0.47 -2.37
frag_3844	13.30 16.09 15.18
frag_6327	3.93 1.76 3.98
frag_0017	9.37 9.41 9.36
frag_2184	-6.82 -2.68 -3.79
frag_0869	1.83 3.92 4.07
frag_6041	11.42 12.85 11.57
frag_4443	18.81 18.15 20.04
frag_2867	-12.51 -13.83 -12.82
frag_0488	-22.57 -19.86 -18.70
frag_6834	16.17 6.55 8.20
frag_0106	-17.95 -13.27 -14.20
frag_6097	20.37 13.60 17.39
frag_2874	16.35 16.94 15.83
frag_4642	-9.56 -10.70 -9.36
frag_0301	36.33 41.37 41.90
frag_3982	-27.03 -30.86 -30.31
frag_0771	-1.71 1.69 1.11
frag_4081	-2.39 0.39 -0.53
frag_6853	46.04 45.81 43.08
frag_6101	-17.14 -20.46 -17.22
frag_2543	-16.11 -12.88 -13.51
frag_3490	-0.16 -5.04 -3.90
frag_1525	22.48 15.08 17.52
frag_3194	-30.29 -26.68 -28.51
frag_6795	-6.07 -2.45 -1.27
frag_4454	15.74 14.29 13.89
frag_5233	-29.56 -31.77 -29.93
frag_2946	10.74 7.08 11.15
frag_3998	14.83 17.97 17.78
frag_3624	-16.91 -14.34 -16.01
frag_2981	14.24 17.83 18.11
frag_3571	32.40 31.90 32.67
frag_5318	-25.28 -25.41 -24.23
frag_6398	-33.26 -27.80 -28.17
frag_5167	24.95 22.48 21.97
frag_6581	-8.67 -7.57 -9.55
frag_2610	-2.46 -4.19 -5.21
frag_6036	15.72 14.41 11.65
frag_1228	3.42 -6.52 -5.46
frag_5034	14.32 10.30 8.47
frag_1202	-7.21 -11.51 -10.71
frag_3791	-18.68 -14.73 -17.41
frag_5675	17.01 17.20 17.45
frag_0651	-1.26 -5.92 -4.44
frag_3682	-12.23 -16.83 -15.76
frag_5144	-5.35 -6.56 -5.77
frag_1138	16.89 18.30 19.55
frag_6273	26.48 26.51 23.37
frag_0873	-2.34 0.75 -0.94
frag_1885	-4.02 -8.78 -6.51
frag_4896	9.75 9.11 8.99
frag_0909	12.73 12.58 14.66
frag_2995	3.59 5.44 5.36
frag_2933	-10.31 -13.72 -13.44
frag_1386	38.82 41.14 41.31
frag_4793	9.49 11.77 9.39
frag_4883	25.41 22.58 23.73
frag_4840	-28.20 -31.86 -29.10
frag_0300	14.91 21.25 19.93
frag_1855	-24.84 -29.87 -25.00
frag_2203	8.42 9.01 7.03
frag_1027	-32.28 -28.67 -27.89
frag_5502	-27.06 -23.63 -22.10
frag_3454	4.02 0.80 2.62
frag_4405	-12.36 -11.38 -10.75
frag_5606	-11.96 -11.16 -11.14
frag_2738	22.53 23.91 24.00
frag_6865	3.63 3.56 1.83
frag_3606	-11.69 -7.88 -10.79
frag_2215	7.26 3.46 2.75
frag_4938	-28.04 -28.76 -27.26
frag_4179	6.00 12.25 8.88
frag_0949	20.03 21.91 22.07
frag_5442	27.09 30.41 27.01
frag_3224	-12.68 -10.29 -11.71
frag_4044	-14.23 -20.17 -18.37
frag_1890	-10.33 -10.37 -11.21
frag_6445	20.98 20.39 17.86
frag_6281	-5.86 -8.36 -5.90
frag_2171	-9.39 -10.94 -10.46
frag_0129	12.66 14.00 15.11
frag_0156	-13.24 -11.93 -12.23
frag_0838	-25.98 -22.86 -23.67
frag_6455	-7.83 -1.77 -3.04
frag_6601	-51.21 -48.20 -47.15
frag_2548	23.27 21.97 20.28
frag_1823	-3.88 -1.15 -3.57
frag_5447	-3.27 -2.82 -5.44
frag_6059	36.20 28.92 29.37
frag_6835	18.08 17.18 14.70
frag_0127	-8.41 -3.60 -3.54
frag_5080	-21.47 -19.68 -20.91
frag_1293	-15.56 -19.96 -19.44
frag_1863	-18.98 -27.63 -23.02
frag_5345	-4.60 -3.28 -4.06
frag_6172	6.75 5.98 8.15
frag_5782	-20.12 -17.76 -18.06
frag_2355	-7.60 -8.28 -6.75
frag_0704	10.65 9.41 10.58
frag_6290	-27.49 -26.08 -24.67
frag_3126	29.03 26.82 26.68
frag_3206	-4.16 -9.23 -7.85
frag_1531	32.65 19.96 23.19
frag_0486	-5.59 0.09 -1.50
frag_1003	17.83 15.32 13.32
frag_6913	-31.56 -29.23 -28.91
frag_0172	1.32 3.84 3.39
frag_1731	-29.75 -33.68 -28.85
frag_5618	-9.64 -19.35 -14.07
frag_3658	5.06 4.49 6.23
frag_0766	16.76 20.53 21.53
frag_0228	-0.61 -2.21 -0.88
frag_3889	-3.53 -2.22 -1.43
frag_4116	-8.47 -6.99 -7.22
frag_3640	-18.53 -19.08 -19.99
frag_5529	-6.91 -9.68 -7.96
frag_3449	9.13 9.21 9.91
frag_4592	59.63 44.47 45.04
frag_6359	8.04 9.93 10.11
frag_1647	15.34 9.12 10.11
frag_2367	-24.74 -23.83 -23.95
frag_2699	43.80 46.22 47.89
frag_2049	10.92 10.84 9.68
frag_4408	-14.77 -13.22 -14.79
frag_3345	-8.54 -5.55 -7.92
frag_7120	53.56 51.53 52.53
frag_4556	7.81 4.81 5.89
frag_4191	1.81 7.58 5.31
frag_5903	16.34 18.06 18.95
frag_5835	9.27 12.23 9.47
frag_0464	-17.75 -15.99 -15.67
frag_5794	-4.89 1.10 0.37
frag_6983	-35.71 -36.87 -36.45
frag_0656	-11.51 -9.78 -10.78
frag_5388	20.25 20.04 21.32
frag_0322	21.40 16.63 17.26
frag_7114	42.71 45.48 47.03
frag_6953	-32.62 -31.18 -31.17
frag_7162	46.48 48.02 48.87
frag_4786	-46.43 -47.11 -45.00
frag_3632	-22.28 -20.85 -21.91
frag_1446	3.19 5.57 5.87
frag_5795	37.15 38.41 35.14
frag_6358	1.13 2.07 1.92
frag_1964	8.81 9.61 6.34
frag_2686	1.35 3.52 1.97
frag_1079	-10.68 -5.76 -6.40
frag_6095	-41.53 -39.82 -37.99
frag_5195	-6.39 -2.34 -2.26
frag_0912	11.71 13.86 13.59
frag_7172	-19.77 -19.87 -20.08
frag_6486	7.80 1.96 3.82
frag_1699	-13.14 -12.98 -13.76
frag_4058	-8.52 -6.37 -6.09
frag_6235	13.03 13.98 14.07
frag_6110	7.11 2.96 5.29
frag_3114	30.00 26.05 27.10
frag_5581	11.55 9.88 9.23
frag_4092	17.15 19.22 18.41
frag_7033	44.23 45.98 46.03
frag_0862	28.32 31.68 31.33
frag_1073	61.07 63.88 59.96
frag_4870	26.40 19.40 18.86
frag_3085	-5.96 -11.26 -10.79
frag_0681	0.78 0.94 0.49
frag_0275	-4.58 -1.25 -3.60
frag_2290	-6.43 -0.81 -2.82
frag_5483	-20.37 -18.29 -18.31
frag_2197	-0.95 1.64 0.33
frag_0844	-6.12 -0.38 -1.66
frag_3484	4.10 1.26 1.05
frag_5967	27.71 31.35 31.50
frag_6885	31.35 29.75 30.05
frag_6061	17.42 18.49 19.12
frag_4082	-24.76 -22.27 -23.34
frag_3553	11.72 14.76 12.39
frag_4561	40.68 25.58 26.65
frag_6399	-14.80 -10.25 -8.78
frag_5993	33.48 33.85 32.30
frag_2433	13.56 13.53 14.44
frag_1824	5.90 3.32 3.52
frag_1933	6.75 3.92 5.46
frag_4436	9.45 9.89 9.83
frag_1181	-21.84 -26.57 -25.86
frag_3970	22.04 24.05 22.75
frag_7149	-26.01 -25.16 -25.66
frag_1122	-5.16 -5.82 -4.95
frag_4327	-30.24 -28.73 -28.74
frag_6544	22.80 18.92 16.74
frag_6841	30.17 25.72 23.79
frag_5281	-3.27 -0.44 -1.23
frag_2886	9.71 11.03 11.07
frag_6302	20.89 22.58 23.60
frag_2753	9.88 10.89 10.65
frag_5753	-8.14 -5.03 -6.21
frag_6440	15.68 18.49 16.54
frag_6014	26.33 27.15 24.39
frag_3065	3.85 -2.65 -0.73
frag_3132	-0.11 -1.84 -1.28
frag_3156	4.66 0.38 1.45
frag_2982	-5.17 -2.26 -1.96
frag_1584	35.35 33.69 34.57
frag_6427	-18.39 -14.97 -15.18
frag_2889	-25.70 -26.49 -23.64
